4,오이도,120
4,정왕,120
4,신길온천,120
4,안산,120
4,초지,120
4,고잔,60
4,중앙,120
4,한대앞,120
4,상록수,180
4,반월,120
4,대야미,180
4,수리산,60
4,산본,240
4,금정,180
4,범계,120
4,평촌,120
4,인덕원,180
4,정부과천청사,120
4,과천,120
4,대공원,120
4,경마공원,60
4,선바위,180
4,남태령,120
4,사당,90
4,총신대입구,150
4,동작,180
4,이촌,120
4,신용산,60
4,삼각지,90
4,숙대입구,90
4,서울역,90
4,회현,60
4,명동,60
4,충무로,120
4,동대문역사문화공원,60
4,동대문,120
4,혜화,90
4,한성대입구,90
4,성신여대입구,120
4,길음,120
4,미아사거리,120
4,미아,90
4,수유,120
4,쌍문,120
4,창동,90
4,노원,90
4,상계,150
4,당고개,240
4,별내별가람,360
4,오남,120
4,진접,0
