3,오금,90
3,경찰병원,60
3,가락시장,120
3,수서,120
3,일원,90
3,대청,90
3,학여울,60
3,대치,60
3,도곡,60
3,매봉,90
3,양재,120
3,남부터미널,90
3,교대,120
3,고속터미널,90
3,잠원,60
3,신사,120
3,압구정,150
3,옥수,60
3,금호,60
3,약수,90
3,동대입구,90
3,충무로,60
3,을지로3가,60
3,종로3가,120
3,안국,90
3,경복궁,120
3,독립문,90
3,무악재,90
3,홍제,120
3,녹번,90
3,불광,120
3,연신내,150
3,구파발,150
3,지축,180
3,삼송,120
3,원흥,180
3,원당,120
3,화정,180
3,대곡,180
3,백석,120
3,마두,60
3,정발산,120
3,주엽,120
3,대화,0
